deposit,energy_rating,living_area_m2,number_of_bathrooms,number_of_rooms,price,offer_to_available,house_age,balcony_Not present,balcony_Present,city_Amsterdam,city_Den Haag,city_Eindhoven,city_Maastricht,city_Other,city_Rotterdam,construction_type_Existing building,construction_type_Other,dwelling_type_Flat,dwelling_type_House,dwelling_type_Other,dwelling_type_Room,interior_Furnished,interior_Not specified,interior_Other,interior_Shell,interior_Upholstered,pets_allowed_No,pets_allowed_Other,rental_agreement_Not specified,rental_agreement_Temporary rental,rental_agreement_Unlimited period,smoking_allowed_No,smoking_allowed_Other,service_cost_category_All included,service_cost_category_Not included,service_cost_category_Not specified,service_cost_category_Partial included,offered_month_Dec,offered_month_Nov.,offered_month_Other,available_month_Dec,available_month_Feb.,available_month_Jan.,available_month_Other
4100.0,8,55.0,1,2,2150.0,9.0,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
4300.0,8,57.0,1,3,2250.0,14.0,0.0,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
4300.0,9,101.0,1,3,2750.0,14.0,0.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
4150.0,8,71.0,1,4,2075.0,1.0,0.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3700.0,7,52.0,1,3,1850.0,9.0,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4300.0,8,47.0,1,2,2000.0,21.0,0.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1450.0,6,75.0,1,2,1250.0,1.0,34.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
1450.0,6,73.0,1,2,1025.0,10.0,0.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1300.0,10,57.0,1,2,1300.0,21.0,114.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
2250.0,7,60.0,1,2,2250.0,21.0,119.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False
4000.0,2,115.0,1,4,1850.0,28.0,56.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3900.0,7,91.0,1,4,1950.0,20.0,289.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3600.0,7,101.0,1,3,2100.0,8.0,5.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1650.0,6,59.0,1,2,1650.0,28.0,26.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
3300.0,8,100.0,1,2,1650.0,28.0,239.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3700.0,10,74.0,1,3,1850.0,3.0,3.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1900.0,7,120.0,1,4,2100.0,86.0,244.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1900.0,7,95.0,1,3,1975.0,21.0,224.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3300.0,7,85.0,1,3,1415.0,9.0,5.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2500.0,7,48.0,1,2,1225.0,21.0,54.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1300.0,4,40.0,1,2,650.0,2.0,104.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
1225.0,10,60.0,1,3,1225.0,3.0,0.0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False
1000.0,7,65.0,1,2,1000.0,28.0,114.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
925.0,7,65.0,1,3,825.0,22.0,124.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
3375.0,1,180.0,1,4,1995.0,65.0,85.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
2500.0,7,85.0,1,3,1265.0,18.0,32.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
3100.0,3,140.0,1,2,1550.0,21.0,94.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
2300.0,5,90.0,1,3,1200.0,51.0,19.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2500.0,2,46.0,1,3,627.0,3.0,118.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2500.0,7,124.0,1,4,2950.0,21.0,114.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
2500.0,7,66.0,1,2,1300.0,12.0,16.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1050.0,5,120.0,1,4,1050.0,22.0,2.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
1000.0,9,59.0,1,2,1000.0,29.0,3.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
1500.0,5,60.0,1,3,1110.0,11.0,12.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
1050.0,5,75.0,1,2,995.0,34.0,3.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
815.0,6,61.0,1,2,815.0,14.0,40.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
1045.0,7,121.0,1,3,1045.0,14.0,154.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False
3000.0,7,91.0,1,3,1500.0,9.0,23.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
1104.0,5,60.0,1,2,879.0,13.0,4.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False
1762.5,7,82.0,1,3,1995.0,3.0,8.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1725.0,10,49.0,1,2,1725.0,36.0,4.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
1762.5,5,30.0,1,2,900.0,7.0,374.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1625.0,10,52.0,1,3,1625.0,35.0,4.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
1762.5,6,37.0,1,2,976.0,10.0,199.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1762.5,10,65.0,1,2,1995.0,8.0,174.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1383.0,5,45.0,1,2,786.0,27.0,149.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1762.5,5,92.0,1,2,1750.0,5.0,374.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2200.0,5,88.0,1,3,2200.0,23.0,374.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
1762.5,3,67.0,1,3,1750.0,0.0,244.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1762.5,5,71.0,1,3,1850.0,8.0,23.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1600.0,5,86.0,1,2,1600.0,14.0,109.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1762.5,5,69.0,1,3,1650.0,24.0,36.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1762.5,6,35.0,1,2,1253.0,21.0,374.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1762.5,7,64.0,1,2,1235.0,19.0,374.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
1762.5,6,93.0,1,3,1995.0,7.0,30.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3790.0,5,73.0,1,3,1895.0,29.0,31.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
1762.5,6,32.0,1,2,947.0,19.0,174.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1762.5,7,57.0,1,2,1700.0,21.0,4.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1762.5,5,54.0,1,2,1455.0,8.0,40.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1762.5,7,65.0,1,3,2150.0,25.0,7.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
4500.0,5,95.0,1,2,2250.0,10.0,174.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1762.5,5,88.0,2,4,1595.0,34.0,374.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1762.5,9,47.0,1,2,1370.0,51.0,127.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1762.5,5,59.0,1,2,1525.0,12.0,40.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1103.0,4,21.0,1,2,735.0,19.0,119.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
2100.0,6,84.0,1,3,2100.0,24.0,50.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
905.0,5,19.0,1,2,905.0,19.0,274.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
2100.0,5,149.0,1,3,2100.0,81.0,274.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
1800.0,5,80.0,1,2,1800.0,26.0,274.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
1762.5,5,66.0,1,2,1435.0,26.0,274.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
2650.0,2,92.0,1,4,2650.0,13.0,19.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1600.0,3,67.0,2,4,1650.0,21.0,59.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
2125.0,8,115.0,1,4,2750.0,0.0,0.0,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3600.0,10,85.0,1,3,1800.0,34.0,0.0,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
2000.0,7,117.0,1,2,1050.0,14.0,33.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False
2500.0,7,66.0,1,3,1250.0,26.0,25.0,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
7900.0,7,177.0,2,5,3950.0,14.0,44.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
750.0,3,40.0,1,2,620.0,34.0,86.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
850.0,5,25.0,1,2,660.0,29.0,99.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3900.0,7,94.0,2,4,2050.0,54.0,280.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
2200.0,7,32.0,1,2,1100.0,54.0,315.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
2050.0,5,56.0,1,3,1455.0,0.0,34.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False
2245.0,5,110.0,1,3,1935.0,6.0,144.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
2300.0,5,65.0,1,2,1195.0,23.0,40.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1324.0,7,21.0,1,2,907.0,19.0,4.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
2245.0,5,47.0,1,2,944.0,65.0,50.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1431.0,3,41.0,1,2,902.0,23.0,174.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1354.0,5,31.0,1,2,839.0,23.0,126.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
3900.0,5,54.0,1,2,1950.0,34.0,311.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
2240.0,5,24.0,1,2,1120.0,23.0,104.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
1876.0,7,54.0,1,2,1288.0,23.0,94.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
2245.0,3,75.0,1,3,1031.0,33.0,48.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
3600.0,5,72.0,1,2,2395.0,19.0,4.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
2245.0,3,54.0,1,2,952.0,34.0,172.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4500.0,5,138.0,1,4,2250.0,58.0,117.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False
2600.0,5,70.0,1,2,1353.0,30.0,224.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
2100.0,5,39.0,1,2,1395.0,33.0,274.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
2500.0,2,106.0,1,4,1950.0,22.0,94.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
3500.0,2,150.0,1,2,2100.0,0.0,262.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
2640.0,4,75.0,1,3,1395.0,7.0,34.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False
1800.0,5,41.0,1,2,1240.0,28.0,13.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
1855.0,5,170.0,1,2,1800.0,52.0,138.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
3320.0,6,70.0,1,3,1695.0,9.0,32.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3150.0,5,64.0,1,2,1575.0,17.0,224.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False
2000.0,6,85.0,1,2,1093.0,50.0,89.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
3190.0,5,105.0,1,3,1595.0,30.0,89.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
3000.0,5,50.0,1,3,1950.0,39.0,24.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1536.0,1,75.0,1,2,1026.0,23.0,206.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
2200.0,5,30.0,1,2,1100.0,23.0,104.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
1275.0,5,40.0,1,3,895.0,23.0,124.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
2245.0,5,95.0,1,3,1995.0,21.0,276.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2500.0,6,100.0,1,3,1895.0,1.0,34.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False
2650.0,5,30.0,1,2,1325.0,17.0,224.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False
2705.0,1,58.0,1,2,1656.0,20.0,104.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
2500.0,7,72.0,1,2,1010.0,9.0,32.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
2245.0,3,30.0,1,2,686.0,65.0,101.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
2245.0,5,40.0,1,2,929.0,65.0,390.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1904.0,5,62.0,1,2,1195.0,17.0,137.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1500.0,6,53.0,1,2,840.0,3.0,120.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False
1590.0,5,26.0,1,2,795.0,21.0,124.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
2245.0,4,84.0,1,3,1300.0,27.0,224.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
2250.0,7,44.0,1,2,1495.0,34.0,154.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
2245.0,7,97.0,1,3,1235.0,3.0,14.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
2378.0,5,57.0,1,2,1585.0,27.0,128.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
2500.0,8,64.0,1,2,1695.0,50.0,224.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2150.0,4,70.0,1,3,1170.0,2.0,34.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False
2730.0,11,56.0,1,2,1365.0,14.0,3.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False
2800.0,7,58.0,1,2,1400.0,30.0,119.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
2245.0,5,60.0,1,2,1292.0,27.0,50.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2670.0,5,56.0,1,2,1335.0,23.0,94.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
1997.0,3,50.0,1,2,1271.0,17.0,126.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1000.0,1,43.0,1,2,756.0,22.0,50.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
2000.0,4,70.0,1,2,1495.0,54.0,129.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
